Time[s],Rotational_speed[rpm],Status
0175.5258,11.57,1
0175.6897,11.57,1
0175.8536,11.57,1
0176.0175,11.57,1
0176.1814,11.57,1
0176.3453,11.57,1
0176.5092,11.57,1
0176.6730,11.57,1
0176.8369,11.57,1
0177.0008,11.57,1
0177.1647,11.57,1
0177.3286,11.57,1
0177.4925,11.57,1
0177.6564,11.57,1
0177.8203,11.58,1
0177.9842,11.58,1
0178.1480,11.58,1
0178.3119,11.58,1
0178.4758,11.58,1
0178.6397,11.58,1
0178.8036,11.58,1
0178.9675,11.59,1
0179.1314,11.59,1
0179.2953,11.58,1
0179.4592,11.58,1
0179.6231,11.59,1
0179.7869,11.59,1
0179.9508,11.59,1
0180.1147,11.59,1
0180.2786,11.59,1
0180.4425,11.59,1
0180.6064,11.59,1
0180.7703,11.60,1
0180.9342,11.60,1
0181.0981,11.60,1
0181.2620,11.60,1
0181.4258,11.60,1
0181.5897,11.60,1
0181.7536,11.61,1
0181.9175,11.61,1
0182.0814,11.61,1
0182.2453,11.61,1
0182.4092,11.62,1
0182.5731,11.62,1
0182.7370,11.62,1
0182.9008,11.62,1
0183.0647,11.62,1
0183.2286,11.62,1
0183.3925,11.62,1
0183.5564,11.62,1
0183.7203,11.63,1
0183.8842,11.63,1
0184.0481,11.63,3
0184.2120,11.63,3
0184.3759,11.63,3
0184.5397,11.63,3
0184.7036,11.63,3
0184.8675,11.63,3
0185.0314,11.63,3
0185.1953,11.63,3
0185.3592,11.63,3
0185.5231,11.63,3
0185.6870,11.63,3
0185.8509,11.63,3
0186.0148,11.63,3
0186.1786,11.63,3
0186.3425,11.63,3
0186.5064,11.63,3
0186.6703,11.63,3
0186.8342,11.63,3
0186.9981,11.63,3
0187.1620,11.63,3
0187.3259,11.63,3
0187.4898,11.63,3
0187.6536,11.63,3
0187.8175,11.63,3
0187.9814,11.63,3
0188.1453,11.63,3
0188.3092,11.63,3
0188.4731,11.63,3
0188.6370,11.63,3
0188.8009,11.63,3
0188.9648,11.63,3
0189.1287,11.63,3
0189.2925,11.62,3
